ens_gene,target_id,pval,qval,test_stat,rss,degrees_free,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
WBGene00018725,kreg-1,6.10236181054185e-6,5.518127972067713e-4,26.925690813498523,28.23824732925651,3,2.625769998821866,2.567113393568774,0.18438651451357388,2.3827268790551996,0.11952501566740456,2.3827268790551996
WBGene00019895,aagr-2,6.331343964010741e-6,5.684321458269256e-4,26.849369687518262,1.3286351193579307,3,7.210798650548951,0.12078501085072066,8.204558989533117e-4,0.11996455495176765,0.028924205236839643,0.11996455495176765
WBGene00019744,M02H5.8,6.5361075707843755e-6,5.830543138143293e-4,26.78341734857211,5.096562864234521,3,5.201979132846298,0.46332389674859376,0.005163578082612702,0.4581603186659801,0.04031187476076908,0.4581603186659801
WBGene00010070,nep-17,6.676744140789295e-6,5.918061876638461e-4,26.739302836139622,1.285986146389515,3,8.461895866040058,0.11690783148995619,2.2045620386419452e-4,0.11668737528609172,0.034117664946537396,0.11668737528609172
WBGene00044644,B0205.13,6.760432559610979e-6,5.954315158199138e-4,26.713489419491633,17.281666411031477,3,2.6016321246658096,1.5710605828210427,0.1630022581480134,1.4080583246730298,0.12191598353676064,1.4080583246730298
WBGene00019963,R08E5.3,6.889236188446749e-6,5.99191317490156e-4,26.67437658778899,5.14586559559693,3,5.843452447306782,0.46780596323608403,0.005459644387642568,0.46234631884844196,0.033835007918583855,0.46234631884844196
WBGene00020182,ugt-53,6.850133899312781e-6,5.99191317490156e-4,26.686172850335627,5.847436939244459,3,3.4277183969822227,0.5315851762949506,0.05006987930111045,0.4815152969938404,0.07067851692081963,0.4815152969938404
WBGene00010988,metr-1,7.1372679076063985e-6,6.139448627521788e-4,26.60107144809054,1.0826149182756994,3,7.955975613821684,0.09841953802506226,4.4445597403721407e-4,0.09797508205102638,0.030966096997852265,0.09797508205102638
WBGene00017071,aagr-1,7.147101736551664e-6,6.139448627521788e-4,26.59821771031809,1.5245572073180333,3,6.110862449021135,0.13859610975618547,0.002593861883529086,0.13600224787265577,0.03183927413383619,0.13600224787265577
WBGene00009431,dct-17,7.2738703032640484e-6,6.192807141619321e-4,26.561776604324493,10.003104151024601,3,4.404719528171426,0.9093731046386003,0.02417346366786278,0.8851996409707373,0.05175129853082953,0.8851996409707373
WBGene00010746,K10D11.2,7.298220546317682e-6,6.192807141619321e-4,26.554849412949704,40.17199902428527,3,1.7273557659123036,3.651999911298662,0.057876016146701556,3.5941238951519594,0.2859830281624536,3.5941238951519594
WBGene00015280,C01B10.6,7.5141434618102884e-6,6.299206049069396e-4,26.494412925641534,1.1021169408960514,3,6.420649464308198,0.10019244917236848,0.002517006391062412,0.0976754427813059,0.03016581639320071,0.0976754427813059
WBGene00015623,C09B8.4,7.494358194011525e-6,6.299206049069396e-4,26.4998782287313,26.694211495168005,3,2.909342024356803,2.426746499560727,0.19260724810630625,2.2341392514544216,0.0963709631508815,2.2341392514544216
WBGene00008602,oac-14,8.275776513739925e-6,6.896150057796694e-4,26.294256259722182,9.781206880010693,3,3.8011456415075435,0.8892006254555177,0.03269942977714165,0.8565011956783758,0.06329149650165423,0.8565011956783758
WBGene00044280,W02A2.9,8.347552335987828e-6,6.91455585164325e-4,26.276350556252318,7.689010681386152,3,3.3625586835863586,0.6990009710351053,0.05739938550225324,0.6416015855328515,0.07265010495554153,0.6416015855328515
WBGene00018729,F53A9.6,8.626478317695015e-6,7.103317885742239e-4,26.20819582396274,2.7189714396276696,3,4.208252216963531,0.2471792217843339,0.016521778838031694,0.23065744294630192,0.05530369585989965,0.23065744294630192
WBGene00017892,F28B4.3,8.763157187563097e-6,7.173417377772238e-4,26.175597036031665,1.3959321783465652,3,8.601470607395903,0.12690292530423333,2.0415205354206854e-4,0.12669877325069112,0.0352807786765523,0.12669877325069112
WBGene00006627,tsp-1,9.225050722788348e-6,7.431959201722384e-4,26.069067295708688,19.588463228336146,3,2.8526629968463943,1.7807693843941954,0.1396102680326034,1.6411591163615915,0.10037010353400339,1.6411591163615915
WBGene00009394,clec-63,9.239213437036307e-6,7.431959201722384e-4,26.065885535309107,1.5400902877830254,3,8.663895791864453,0.1400082079802753,1.9886537257248981e-4,0.13980934260770253,0.03584638234919698,0.13980934260770253
WBGene00016027,C23H5.8,9.147389929109628e-6,7.431959201722384e-4,26.08660143684726,6.4201730502758245,3,5.98520657806075,0.5836520954796203,0.0031962645916970723,0.5804558308879233,0.03269858914961064,0.5804558308879233
WBGene00009048,cth-1,9.620208306169417e-6,7.63186414259679e-4,25.98206936093671,4.798509742125281,3,4.182936526927286,0.43622815837502493,0.019334116374611986,0.41689404200041363,0.0557940131533121,0.41689404200041363
WBGene00008495,F01D5.5,9.70709940528623e-6,7.63186414259679e-4,25.96341783053831,2.9484999511266516,3,4.374743665990153,0.26804545010242325,0.015757409459203207,0.25228804064321964,0.052266841416588834,0.25228804064321964
WBGene00009432,cld-9,9.653959257303062e-6,7.63186414259679e-4,25.974804703387296,11.90348752455426,3,4.362300784562625,1.0821352295049331,0.015837034531641675,1.066298194973291,0.05248343640991032,1.066298194973291
WBGene00010657,K08D8.3,9.546672422635408e-6,7.63186414259679e-4,25.99798586229002,5.108597273019205,3,4.0316899949641165,0.46441793391083636,0.030725629137383907,0.4336923047734529,0.058906312996220775,0.4336923047734529
WBGene00021020,W04B5.3,1.0005012822229906e-5,7.711026016251205e-4,25.90071008250791,1.4206586459726673,3,5.475567186612607,0.1291507859975155,0.005370983390949005,0.1237798026065662,0.03728423455779454,0.1237798026065662
WBGene00000988,dhs-25,9.961343301639542e-6,7.711026016251205e-4,25.909784675129373,5.013477233119338,3,5.99723193591829,0.4557706575563034,0.0022993757112757117,0.4534712818450278,0.03260978678577587,0.4534712818450278
WBGene00010759,cysl-2,1.0013245958434753e-5,7.711026016251205e-4,25.899003650456024,1.799069316921953,3,6.3780509218346335,0.16355175608381445,0.0020603035719846236,0.16149145251182928,0.030366187037016504,0.16149145251182928
WBGene00010296,dgat-2,1.0029431653790372e-5,7.711026016251205e-4,25.895653015127326,3.124206034735102,3,4.537953422598421,0.2840187304304636,0.012622199715779662,0.27139653071468417,0.04955784698020518,0.27139653071468417
WBGene00007384,swt-3,1.0286791085141787e-5,7.865438722023798e-4,25.84308905004044,2.3440979137932314,3,5.018683333878705,0.21309981034483844,0.008616166326484513,0.2044836440183547,0.04261352346628335,0.2044836440183547
WBGene00008621,F09C8.1,1.0565420744035796e-5,7.904752423333448e-4,25.78763919284175,6.79891379269365,3,4.948396878029155,0.6180830720630613,0.008403549053666326,0.6096795230093928,0.043549830299158036,0.6096795230093928
WBGene00010123,F55G11.2,1.0476220680127801e-5,7.904752423333448e-4,25.8052305206363,3.8847631951586274,3,4.080550380781852,0.3531602904689666,0.018687754943128,0.3344725355258381,0.057864681060827636,0.3344725355258381
WBGene00270321,Y41C4A.32,1.0457821983412657e-5,7.904752423333448e-4,25.808877541969697,6.483173928036312,3,4.254927434332776,0.589379448003301,0.01866371103334755,0.5707157369699536,0.05442052570536933,0.5707157369699536
WBGene00019661,K11H12.5,1.0517485229317063e-5,7.904752423333448e-4,25.797074163103833,5.245080919734004,3,3.533209967481608,0.47682553815763695,0.038218710638254424,0.4386068275193823,0.06810026019331704,0.4386068275193823
WBGene00015512,mthf-1,1.0931499294519454e-5,8.134906106017793e-4,25.71696246036459,1.110983596265748,3,7.563971073397116,0.10099850875143135,6.804337288077764e-4,0.10031807502262385,0.029536164034967227,0.10031807502262385
WBGene00015823,C16B8.3,1.1150284483451858e-5,8.2535829187083e-4,25.675841106734676,1.9717730977373582,3,5.562797899984351,0.179252099794306,0.003614485056276776,0.1756376147380285,0.036425861471662976,0.1756376147380285
WBGene00021121,W09G12.7,1.1322454078933253e-5,8.336681003303448e-4,25.64404309417078,13.085621473435944,3,3.0876154238989253,1.1896019521305405,0.13344572892681386,1.0561562232037265,0.08535323829909584,1.0561562232037265
WBGene00018343,F42A10.7,1.2452950549533879e-5,9.120803149858603e-4,25.446515259442684,8.025023454395628,3,5.725034526594873,0.7295475867632395,0.004137668544455888,0.7254099182187831,0.03488790123140208,0.7254099182187831
WBGene00206354,F27E5.9,1.2930876895649021e-5,9.421260883761874e-4,25.368334945718004,8.755888259068133,3,2.966776609809744,0.795989841733467,0.106926955748937,0.6890628859845297,0.09258009802256975,0.6890628859845297
WBGene00008486,ugt-44,1.402373668931718e-5,0.0010111622785934605,25.19987889431795,5.047479973863552,3,5.713694203088424,0.4588618158057775,0.005439279127398393,0.453422536678379,0.034992518053059966,0.453422536678379
WBGene00001397,fat-5,1.3988346203603373e-5,0.0010111622785934605,25.205125861732597,9.758295326130781,3,4.7212180987989365,0.8871177569209796,0.014045807526292173,0.873071949394688,0.0467585314694324,0.873071949394688
WBGene00019644,cpt-4,1.4164077428572123e-5,0.0010160170180206682,25.179201256427273,3.7030327487184143,3,4.698784937822905,0.3366393407925833,0.010224618454864443,0.3264147223377187,0.04708979324893981,0.3264147223377187
WBGene00019565,cyp-35A3,1.4947609352111544e-5,0.001066722726892227,25.067383692149296,4.18787587876937,3,3.5161413523419633,0.38071598897903336,0.04480039054470606,0.33591559843432756,0.06847553089227967,0.33591559843432756
WBGene00012683,asp-17,1.5840969865334485e-5,0.0011247088604387483,24.946811572201334,3.3035661293188068,3,4.063246814701074,0.30032419357443724,0.019724149962403174,0.2806000436120338,0.05822941261571773,0.2806000436120338
WBGene00020952,kel-8,1.6845835103157852e-5,0.0011899829507388054,24.819038949981234,1.8349333156144199,3,5.183056952413456,0.16681211960131054,0.006799493859711028,0.16001262574159986,0.040539730608990306,0.16001262574159986
WBGene00001761,gst-13,1.7226223697373553e-5,0.0012107077220840927,24.772644326334504,1.5129443819488044,3,5.728245334536059,0.13754039835898246,0.0030602959524204548,0.13448010240656175,0.03485838465770979,0.13448010240656175
WBGene00008519,cyp-13B1,1.7370578709976737e-5,0.0012147184589348557,24.75530472436813,10.119403669669552,3,2.838516786117093,0.9199457881517777,0.1014399870829586,0.8185058010688189,0.10141131389775261,0.8185058010688189
WBGene00003959,pcp-4,1.8200054225347006e-5,0.0012663597729996446,24.65837259168848,1.2804404334828003,3,5.590040925440315,0.11640367577116369,0.004333613453674966,0.1120700623174887,0.03616291364218006,0.1120700623174887
WBGene00044468,Y69A2AL.2,1.8401676088851172e-5,0.0012740185296141935,24.635476797646998,2.0902942945211587,3,4.80678818665261,0.19002675404737843,0.010017245726854248,0.18000950832052381,0.045519520299267965,0.18000950832052381
WBGene00001075,dpy-14,1.8828716527340712e-5,0.0012971307880914522,24.587797662144943,3.442389332008095,3,5.20146888504364,0.3129444847280093,0.005407310029005591,0.3075371746990031,0.040317988763035335,0.3075371746990031
WBGene00008492,F01D5.1,1.9663673096303484e-5,0.0013455556937702572,24.497611590616533,4.195322306451304,3,4.188712817014792,0.3813929369501192,0.018808019742402624,0.3625849172077159,0.0556814163136715,0.3625849172077159
WBGene00019495,sdz-24,1.9725018793412795e-5,0.0013455556937702572,24.491136789000784,9.998785783784806,3,3.8161398361207444,0.9089805257986193,0.05692385957010606,0.8520566662285126,0.06304016298388371,0.8520566662285126
WBGene00016335,gba-1,2.031147412411572e-5,0.001378802311761924,24.430232846567293,2.470124463239389,3,5.088755423178409,0.2245567693853991,0.008358610551275649,0.21619815883412333,0.04170912381724629,0.21619815883412333
WBGene00007330,C05C10.3,2.0901367505444474e-5,0.0014119583990571131,24.370715267133534,1.198107654686131,3,6.881386754547986,0.10891887769873902,0.001314450981899477,0.1076044267168397,0.028903800709123666,0.1076044267168397
WBGene00016061,hpo-15,2.115773649030545e-5,0.0014223722753579258,24.34536904623331,4.12054604414163,3,5.992866373161886,0.37459509492196646,0.0036490740366380953,0.37094602088532824,0.03264187404674654,0.37094602088532824
WBGene00017962,fbxa-72,2.1530660270338328e-5,0.0014404839823174433,24.309040847081864,3.4488005819801573,3,4.66607529213246,0.3135273256345588,0.012710020277318232,0.30081730535724155,0.04757805907129592,0.30081730535724155
WBGene00015449,ugt-63,2.4541431467747985e-5,0.0016262788585960997,24.03684355355034,4.503639756250494,3,4.651505925925524,0.40942179602277173,0.011340824339994213,0.39808097168277795,0.0477976368156776,0.39808097168277795
WBGene00019368,K03H6.2,2.4508057654420056e-5,0.0016262788585960997,24.039674201258045,4.811641750329389,3,3.057398870072407,0.43742197730267207,0.031071810927345532,0.40635016637532617,0.08707337753690753,0.40635016637532617
WBGene00018547,clec-78,2.5280094872495228e-5,0.0016577902079455982,23.97515600856729,3.8161184472536096,3,4.726158595431472,0.3469198588412375,0.010003848892425973,0.33691600994881127,0.04668595612271507,0.33691600994881127
WBGene00012149,VF13D12L.3,2.5374339917534666e-5,0.0016577902079455982,23.967414937526204,1.2704897665627788,3,6.54188761969423,0.11549906968752512,0.0016683659121952822,0.11383070377533006,0.029662006786194794,0.11383070377533006
WBGene00017329,ugt-39,2.530374565347933e-5,0.0016577902079455982,23.973210687626782,4.64252339153957,3,3.574926003703106,0.4220475810490516,0.03978017441424276,0.38226740663480907,0.06723726704663803,0.38226740663480907
WBGene00021253,Y22D7AL.15,2.7063804772579782e-5,0.0017599061084823378,23.833305380151486,2.081059084312284,3,4.784313951123113,0.1891871894829354,0.008706723920540636,0.18048046556239428,0.045841380459624874,0.18048046556239428
WBGene00009778,F46C5.1,2.732842285952875e-5,0.0017688480582009401,23.813059056864002,26.606757980599497,3,2.33194409709729,2.4187961800544997,0.29433380923687924,2.1244623708176205,0.15476704197507152,2.1244623708176205
WBGene00009110,F25D1.5,2.7593845269853096e-5,0.001777759031367017,23.79294654281747,4.736112474415538,3,3.2549900514343273,0.43055567949232126,0.06704747966660721,0.3635081998257145,0.07677421688499841,0.3635081998257145
WBGene00001778,gst-30,3.1674945914975825e-5,0.0020312836283539336,23.505856059327517,6.737417866707914,3,2.7801017111976054,0.6124925333370836,0.07317650629483534,0.5393160270422478,0.10590736647065696,0.5393160270422478
WBGene00020917,W01B11.6,3.216756218275542e-5,0.0020534119052074513,23.47372698169307,3.8142493228888843,3,4.143235869493307,0.3467499384444431,0.023354311284042598,0.32339562716040143,0.056579765650185965,0.32339562716040143
WBGene00010834,mct-3,3.5000953363785523e-5,0.0022240788447965266,23.29794971209278,0.994062776529625,3,6.07085010457544,0.09036934332087436,0.0030765925350054054,0.0872927507858696,0.03209580410680354,0.0872927507858696
WBGene00015403,clec-10,3.626448576808818e-5,0.0022938935634032507,23.224090316789365,2.3135267278851033,3,4.675771518213662,0.21032061162591814,0.011180705234405768,0.19913990639151272,0.04743265182354779,0.19913990639151272
WBGene00000245,bca-1,3.698119245818383e-5,0.0023262276495513603,23.18332721969888,1.709020028965943,3,4.863145605286962,0.15536545717872205,0.009674418367484333,0.14569103881123774,0.044722886681374405,0.14569103881123774
WBGene00001828,hch-1,3.710998406154082e-5,0.0023262276495513603,23.176085651908316,4.696438871761522,3,3.666676131657347,0.4269489883419569,0.032051047357489114,0.39489794098446745,0.065543244170037,0.39489794098446745
WBGene00022645,ZK6.11,3.861983074557806e-5,0.002410015985002082,23.09301125930985,0.8777548963141982,3,7.5982571945432404,0.07979589966492717,5.28280747995811e-4,0.0792676189169313,0.029628902390725447,0.0792676189169313
WBGene00018643,drd-50,3.911568722118176e-5,0.002430062068615917,23.066433050421153,29.84979870121809,3,3.123008214149212,2.7136180637471004,0.057888824198355913,2.655729239548743,0.08340542561655122,2.655729239548743
WBGene00017948,mth-1,4.1363289692998373e-05,0.002558273508301179,22.950024369339545,3.967131702975259,3,4.635027957932612,0.36064833663411455,0.013749534714720036,0.34689880191939443,0.048047598975078536,0.34689880191939443
WBGene00008255,C51E3.10,4.3369477955431734e-5,0.0026704852001229558,22.851324713555698,6.99941439431377,3,2.827224222128991,0.6363103994830701,0.04809093758149603,0.5882194619015739,0.10225544049983315,0.5882194619015739
WBGene00009677,F44A6.5,4.628650505416237e-5,0.002837546274597901,22.71564485697708,11.004005905148466,3,2.8939927066718467,1.0003641731953141,0.15140569920083602,0.848958473994479,0.09742756675825502,0.848958473994479
WBGene00019261,H34I24.2,4.664641402594393e-5,0.0028470679718641916,22.699498197211327,0.8899861642531499,3,6.5290249335636705,0.08090783311392324,0.0014776809089529148,0.07943015220496981,0.02971043938164618,0.07943015220496981
WBGene00003163,mdl-1,4.698143899392782e-5,0.002854994345150653,22.68457908372825,1.5613289038711093,3,5.002100019941699,0.14193899126100962,0.007562998526898914,0.13437599273411105,0.042831847755086104,0.13437599273411105
WBGene00014057,ZK673.1,4.8569994234227766e-5,0.0029386958250587547,22.615251541878358,4.010541016963917,3,3.916599312752219,0.3645946379058105,0.030188847558718895,0.3344057903470917,0.061268523504661526,0.3344057903470917
WBGene00015216,valv-1,4.909595965634823e-5,0.0029449110973178536,22.59279445541252,7.819390634557615,3,4.123785300279811,0.7108536940506923,0.02116907879469157,0.6896846152560007,0.05697251280039233,0.6896846152560007
WBGene00020962,W02H5.8,4.901213899918686e-5,0.0029449110973178536,22.59635723250991,2.657967854020731,3,4.655735855937756,0.24163344127461137,0.010960880871489397,0.23067256040312253,0.04773375001410177,0.23067256040312253
WBGene00000541,cln-3.3,5.224034899102391e-5,0.0031200716590518832,22.46334404921734,2.933817904852758,3,3.67368052388138,0.2667107186229782,0.03178216657325379,0.23492855204972424,0.06542206841921455,0.23492855204972424
WBGene00019435,K06A9.1,5.4686784583726646e-5,0.003252227753278376,22.367888722082,2.0322597997305727,3,4.781891930355064,0.18475089088459762,0.010474311957971069,0.17427657892662643,0.0458762117584183,0.17427657892662643
WBGene00007460,C08F11.13,5.851862018608492e-5,0.003465298376636416,22.226610450741987,3.709175549033353,3,4.5453293910323,0.33719777718485083,0.023634080705735527,0.31356369647911475,0.04944069108272379,0.31356369647911475
WBGene00000022,abt-4,6.163546888553405e-5,0.0036344033263181856,22.118332151239272,0.8596550689902719,3,6.351996965235349,0.07815046081729739,0.00267102803508573,0.07547943278221171,0.03049414335755866,0.07547943278221171
WBGene00003096,lys-7,6.205699672187374e-5,0.00364381926743289,22.10410887863168,4.754798911181287,3,6.135300065896859,0.4322544464710264,0.002710391183453824,0.4295440552875722,0.03169092969279766,0.4295440552875722
WBGene00001824,hbl-1,6.39743958560573e-5,0.003740620557701233,22.04060316909839,2.2063788854548503,3,5.303348067825068,0.20057989867771467,0.006406335789890951,0.19417356288782273,0.03913103823374764,0.19417356288782273
WBGene00018724,F53A9.1,6.514957478652195e-5,0.0037933953252269432,22.002610945147303,4.309372676220682,3,3.64400129840159,0.3917611523836986,0.03618609806091619,0.35557505432278214,0.06594187087097404,0.35557505432278214
WBGene00019730,asns-2,6.955997013802174e-5,0.004033318935169628,21.865872839997436,1.9666351866096476,3,4.9442037738780815,0.17878501696451293,0.008580674020018742,0.17020434294449469,0.0436065843734183,0.17020434294449469
WBGene00012101,zip-10,7.001075746064663e-5,0.004042612866482815,21.852386498688375,10.048765026612006,3,3.186975502088072,0.9135240933283646,0.059950501604450555,0.8535735917239137,0.08005425886002845,0.8535735917239137
WBGene00014206,nit-1,7.062793506217501e-5,0.004044684544548261,21.8340618269821,2.432735725331037,3,4.325442565783685,0.22115779321191276,0.016138258071759344,0.20501953514015311,0.05313431795415576,0.20501953514015311
WBGene00003995,pgp-1,7.03865116663875e-5,0.004044684544548261,21.84121088378066,4.888398159943119,3,4.522426675740727,0.4443998327221006,0.012910923010052644,0.43148890971204906,0.04980584035668765,0.43148890971204906
WBGene00010747,K10D11.3,7.263505425435272e-5,0.004142579569686772,21.775552293860986,6.632151114184747,3,3.0400559507407103,0.60292282856225,0.07384680606881663,0.5290760224934331,0.08808569688149423,0.5290760224934331
WBGene00009423,F35E8.10,7.338161040665947e-5,0.004168075471098258,21.75419947603494,20.409791371103914,3,1.4643757749188648,1.8554355791912651,0.22795685288469114,1.6274787263065738,0.38130333341108935,1.6274787263065738
WBGene00009877,F49C12.7,7.5076121625978e-5,0.0042469890591345935,21.706525666181925,1.6151100299606138,3,4.925251624450912,0.14682818454187396,0.008628888804405519,0.13819929573746847,0.04386433790785369,0.13819929573746847
WBGene00014138,clec-186,7.588173605499664e-5,0.004275183153608636,21.68423497788717,1.3619712984098162,3,5.690200809927626,0.1238155725827109,0.00365546387373444,0.12016010870897613,0.0352109694625718,0.12016010870897613
WBGene00044681,T24C4.8,7.669833495782372e-5,0.004303766247068849,21.66187964264089,12.636429158343546,3,2.040034180430973,1.1487662871221407,0.22047704114903954,0.9282892459731009,0.20599319624579143,0.9282892459731009
WBGene00000218,asp-5,7.98433525994079e-5,0.0044622493765998405,21.57794116046929,1.0913613144785395,3,8.437624549303967,0.09921466495259493,2.493731652665856e-4,0.09896529178732791,0.03392924237689498,0.09896529178732791
WBGene00016450,clec-5,8.205519085348308e-5,0.004567520143668282,21.520858385925393,1.46563926864535,3,4.936097400159448,0.13323993351321345,0.0076458444248621886,0.12559408908835146,0.043716586167564804,0.12559408908835146
WBGene00021772,math-45,8.654088828221643e-5,0.00479801992563874,21.409653874011468,6.686380476850629,3,2.7797161438520757,0.6078527706227849,0.07835097251006139,0.529501798112723,0.10593813877610733,0.529501798112723
WBGene00004993,spp-8,8.925175640893111e-5,0.0049277524404400365,21.345199434643465,1.3630361136703413,3,6.066760225025688,0.12391237397003146,0.003111902002754437,0.12080047196727658,0.032122962294849726,0.12080047196727658
WBGene00007422,ugt-17,8.958906060874743e-5,0.0049277524404400365,21.33731634091027,8.439822583549406,3,4.133572408046361,0.7672565985044904,0.04076990789330296,0.7264866906111885,0.05677423726761519,0.7264866906111885
WBGene00009724,F45D3.4,9.605473860257786e-5,0.005201158530713904,21.19166474838717,1.9766945944099505,3,5.40973129092301,0.1796995085827233,0.004487775390889782,0.17521173319183297,0.03796600106399058,0.17521173319183297
WBGene00009393,clec-62,9.581297037284189e-5,0.005201158530713904,21.196932957972933,1.892682193497529,3,5.44484581977196,0.1720620175906845,0.004078906643449614,0.16798311094723484,0.037598586264954,0.16798311094723484
WBGene00045418,F15B9.10,9.501760625583163e-5,0.005201158530713904,21.214358101243413,1.0963896707395044,3,5.5320354938012395,0.09967178824904538,0.004402804113119767,0.0952689841359261,0.03672390070293264,0.0952689841359261
WBGene00008560,pho-13,9.55087334782549e-5,0.005201158530713904,21.20358122422711,3.9860082226162676,3,4.3743069990878505,0.36236438387420494,0.018939963211154584,0.34342442066305157,0.052274416379270994,0.34342442066305157
WBGene00017751,F23F12.3,9.67311649658045e-5,0.00521748407621758,21.17699505608981,3.1433953330593036,3,3.8064910416870594,0.2857632120963003,0.027476793496630948,0.2582864185996694,0.0632021223865851,0.2582864185996694
WBGene00017536,F17A9.4,1.0031635872908251e-4,0.005374020017230142,21.100909477683842,1.0854981767092953,3,5.130582427512717,0.09868165242811737,0.006904832714812722,0.09177681971330504,0.041183563050416795,0.09177681971330504
WBGene00044073,tag-244,1.004056628686287e-4,0.005374020017230142,21.099049007248695,6.002850753062726,3,3.161424824969636,0.5457137048238841,0.044892079610594444,0.5008216252132898,0.08136789080137839,0.5008216252132898
WBGene00001770,gst-22,1.0271730502954832e-4,0.005476682056671243,21.051455492652444,4.462671857115826,3,4.006219320484447,0.40569744155598414,0.024686203458629475,0.38101123809735465,0.05946309391071297,0.38101123809735465
WBGene00004258,pyc-1,1.0442271658110176e-4,0.005546360778406916,21.017022257435105,0.7511192459497918,3,8.047023799609969,0.06828356781361747,3.8766593705661235e-4,0.06789590187656083,0.03141888235026247,0.06789590187656083
WBGene00021635,Y47G6A.5,1.0573780227506572e-4,0.00559485648844036,20.990850213065116,1.7065367652027283,3,5.015217578736147,0.15513970592752077,0.007548022435858329,0.14759168349166243,0.042659017351414724,0.14759168349166243
WBGene00016785,C49G7.7,1.0674180161622488e-4,0.005626586785194642,20.971086506609673,21.06226655008954,3,2.066458954200932,1.9147515045535948,0.19061135964701167,1.724140144906583,0.2005447451615943,1.724140144906583
WBGene00014251,gstk-1,1.118931783777759e-4,0.005875869699264639,20.872507465505485,1.6252899849098639,3,5.292921704712634,0.1477536349918067,0.004767431460170987,0.14298620353163483,0.03924935353619195,0.14298620353163483
WBGene00001764,gst-16,1.1441697695918855e-4,0.005985814478812286,20.825848750140903,3.5853309293166427,3,3.554764108359927,0.32593917539242234,0.03799019009263329,0.2879489852997888,0.06764538455726354,0.2879489852997888
WBGene00008359,nspc-17,1.1797855604466057e-4,0.006146615800481141,20.76171867411114,5.06746986631358,3,3.1629677720301324,0.46067907875578,0.05120184677986207,0.40947723197591795,0.08128764630768347,0.40947723197591795
WBGene00020169,mmaa-1,1.1881572652554088e-4,0.006146615800481141,20.746924444934116,1.267159124730635,3,6.275554055284758,0.11519628406642093,0.0023646023755886877,0.11283168169083267,0.03089127829034141,0.11283168169083267
WBGene00020128,R193.2,1.1858638035270805e-4,0.006146615800481141,20.750967034655545,0.8937891892210859,3,6.398233410444421,0.08125356265646162,0.0018308372746453018,0.07942272538181704,0.030269851331206958,0.07942272538181704
WBGene00021879,clec-83,1.2057114443236679e-4,0.006214326096003022,20.71623733425981,1.6466679041610344,3,5.76936651014071,0.14969708219645833,0.003868470490132295,0.14582861170632536,0.03448472668583896,0.14582861170632536
WBGene00021895,clec-84,1.2103454140160574e-4,0.006215190694261053,20.708210731025396,1.2051904984313286,3,5.106681491743142,0.1095627725846667,0.007735982371023015,0.10182679021364321,0.04148255347568047,0.10182679021364321
WBGene00007425,C08B6.4,1.2249341150099132e-4,0.006266979097234541,20.683139655611228,4.89606391741915,3,3.172105264980092,0.44509671976537796,0.054489920389716534,0.3906067993756608,0.08081486958467439,0.3906067993756608
WBGene00000522,clc-1,1.2633816102768612e-4,0.006416503098033869,20.61846454535628,1.1602362316621357,3,4.994692465154661,0.10547602106019453,0.009279962587408062,0.09619605847278609,0.042929891450459494,0.09619605847278609
WBGene00001604,gln-3,1.2591340605799166e-4,0.006416503098033869,20.62551262582602,0.7751782816778101,3,6.7487114380691455,0.0704707528798006,0.0014385458031724592,0.06903220707662847,0.029071813359233253,0.06903220707662847
WBGene00022326,fbxa-14,1.2767760335958842e-4,0.006437541769391422,20.596392311145785,2.4757516388263263,3,3.6633570405930556,0.22506833080239355,0.034579401271362165,0.19048892953103114,0.06560096572568472,0.19048892953103114
WBGene00008390,D1086.3,1.2737404920386324e-4,0.006437541769391422,20.601374209293596,2.6591320811390844,3,5.4142524961348055,0.24173928010355317,0.005536504573588163,0.23620277552996496,0.03791821178208978,0.23620277552996496
WBGene00003094,lys-5,1.2820569777129593e-4,0.006440832094531964,20.58775332123474,26.042406112868676,3,1.7432613420950283,2.3674914648062426,0.22612528117900654,2.1413661836272366,0.28113209183318355,2.1413661836272366
WBGene00000114,alh-8,1.2913313202828812e-4,0.00646408872412107,20.572667008946176,1.0676000993816859,3,8.564514832698386,0.09705455448924402,2.0518028212425558e-4,0.09684937420711992,0.03495936972152651,0.09684937420711992
WBGene00000190,arf-1.1,1.3207271705700305e-4,0.006587540969767937,20.52555268961718,8.275629082743842,3,2.7349491091550155,0.752329916613075,0.12088625554246914,0.6314436610706075,0.10961474977259189,0.6314436610706075
WBGene00013996,ZK550.2,1.3730588956016403e-4,0.006824102711140152,20.444204808473927,1.5721972647081206,3,4.5145469094290265,0.14292702406437502,0.012529619971458458,0.13039740409291614,0.049932421270727126,0.13039740409291614
WBGene00020315,T07E3.4,1.3792634860072359e-4,0.006825389215354029,20.434765384171754,1.2043482566382135,3,4.661961476883107,0.10948620514892836,0.010026632147265761,0.09945957300166273,0.04763992524479746,0.09945957300166273
WBGene00004875,smd-1,1.3880318683135887e-4,0.006825389215354029,20.4214973452343,1.229071374599942,3,6.481247426530177,0.11173376132726759,0.0013339584125681581,0.1103998029146993,0.02990106418728494,0.1103998029146993
